"peak_rank","points","year","preview_url","artist_name","song_title","initial_match","falsetto","gender","register","genre","spoken","pandora_id"
35,645,1975,NULL,"Kool & The Gang","Spirit Of The Boogie/Summer Madness","True",NULL,NULL,NULL,NULL,NULL,NULL
25,545,1975,"add1a939f1be6d551acbc927d92feabe58631066","Kraftwerk","Autobahn","True",0,"male",6,"Dance",3,315771
1,1269,1975,"da137cbab59ef54b81ed342cb9c590a7d3f33389","Labelle","Lady Marmalade","True",0,"female",8,"Pop",3,1077945
48,261,1975,"cb983687b3f8f0e86a7c55e62c91b62ee8f3e096","Labelle","What Can I Do For You?","True",0,"female",8,"Pop",0,32539
87,46,1975,NULL,"Lamont Dozier","Let Me Start Tonite","True",0,"male",7,"Pop",0,5710017
63,127,1975,"42d4bfc633f33d7a96ca7d466016989a8eec4b0e","Lana Cantrell","Like A Sunday Morning","True",NULL,NULL,NULL,NULL,NULL,NULL
92,20,1975,"2bd6b0b6e181c13a33e931e59eeee7381a9b551f","Lea Roberts","All Right Now","True",NULL,NULL,NULL,NULL,NULL,NULL
38,335,1975,"534dbbca042cef3d1628dcab5dfd60d25d373996","Led Zeppelin","Trampled Under Foot","True",0,"male",8,"Pop",0,32924
9,980,1975,"c69a67202e3c814c01227bb1f7d6aa6fe583f5ce","Leo Sayer","Long Tall Glasses (I Can Dance)","True",3,"male",8,"Pop",3,6846315
96,5,1975,"96dcd1a9f626f2cb12de142d51c63fbac40ac3b3","Leo Sayer","One Man Band","True",NULL,NULL,NULL,NULL,NULL,NULL
94,8,1975,NULL,"Leon Haywood","Believe Half Of What You See (And None Of What You Hear)","True",0,"male",6,"R&B",0,5710031
83,52,1975,NULL,"Leon Haywood","Come An' Get Yourself Some","False",2,"male",6,"R&B",0,10656490
15,926,1975,NULL,"Leon Haywood","I Want'a Do Something Freaky To You","True",2,"male",6,"R&B",0,10656490
14,1085,1975,"60aac4ccd430451a56756601115c751587d60328","Leon Russell","Lady Blue","True",0,"male",6,"Pop",0,49752
5,1020,1975,NULL,"Linda Ronstadt","Heat Wave/love Is A Rose","False",NULL,NULL,NULL,NULL,NULL,NULL
47,171,1975,NULL,"Linda Ronstadt","It Doesn't Matter Anymore/When Will I Be Loved","True",0,"female",6,"Pop",0,62916
63,66,1975,"b8ffa7cbce4ea60e0faf2063d3ab7981f602160b","Linda Ronstadt","Love Is A Rose","True",0,"female",6,"Pop",0,1210547
25,725,1975,"ae57842ad9c40a12a6fd895a0ea0ee7f7fb19846","Linda Ronstadt","Tracks Of My Tears","True",2,"female",7,"Pop",0,1210550
2,1197,1975,"adda36b257f2a35a3ee2203bd3e72332bc072708","Linda Ronstadt","When Will I Be Loved","True",0,"female",6,"Pop",0,7097563
27,443,1975,"654ec8a7c585c9862b1d52a7f96f0911542c855b","Lobo","Don't Tell Me Goodnight","True",4,"male",5,"Pop",0,390659
89,22,1975,"293f99b01e459078415a266c87ecb0d03f8e8cfa","Loggins & Messina","A Lover's Question","True",NULL,NULL,NULL,NULL,NULL,NULL
84,31,1975,"c2b1c73e35be45dbed5b76a263d04895225d8774","Loggins & Messina","Changes","True",0,"male",6,"Pop",0,33998
52,262,1975,"1e00853f5a335a179961dc47305df28428aa70a0","Loggins & Messina","Growin'","True",0,"male",6,"Pop",0,34004
84,34,1975,"b829811781715f4d19eb3165359e1555b8c77dbb","Loggins & Messina","I Like It Like That","True",NULL,NULL,NULL,NULL,NULL,NULL
68,117,1975,"84881777337eab560ae2184b6276dd9895456c07","Loleatta Holloway","Cry To Me","False",NULL,NULL,NULL,NULL,NULL,NULL
70,143,1975,"c002c6d0a6602752c334c22052962ae071486703","Loretta Lynn","The Pill","True",0,"female",6,"Country",0,95847
90,28,1975,NULL,"Love Childs Afro Cuban Blues Band","Life And Death In G&A","True",NULL,NULL,NULL,NULL,NULL,NULL
22,605,1975,NULL,"Love Unlimited Orchestra","Satin Soul","True",0,"#N/A",0,"Pop",0,34273
93,21,1975,"8184b86ee10ee4ca24b977ecdb4bcd6a85430df4","Lynn Anderson","What A Man, My Man Is","True",0,"female",6,"Country",0,5780325
27,482,1975,"46ceab733d9377ec6a7f6ddce35c05f866cc190e","Lynyrd Skynyrd","Saturday Night Special","True",2,"male",6,"Rock",2,6626
54,147,1975,"e2a485c347ff96be72541be9844b5d8509a52615","Mac Davis","(if You Add) All The Love In The World","True",NULL,NULL,NULL,NULL,NULL,NULL
53,222,1975,"a4daa33722bb8ce5b7f760689944f57259fa2d05","Mac Davis","Burnin' Thing","True",NULL,NULL,NULL,NULL,NULL,NULL
5,1348,1975,"9aaef552d56c7ace311696cfb18e5efe000e2d2d","Major Harris","Love Won't Let Me Wait","True",0,"male",7,"R&B",0,7469162
40,266,1975,NULL,"Marie Osmond","Who's Sorry Now","True",NULL,NULL,NULL,NULL,NULL,NULL
83,52,1975,NULL,"Maureen McGovern","We May Never Love Like This Again","True",NULL,NULL,NULL,NULL,NULL,NULL
30,605,1975,"1a63fb86d09167bc0adf565860cf94a4b606f173","Melissa Manchester","Just Too Many People","True",0,"female",7,"Pop",0,36711
6,1147,1975,"08751954425ba163273c2f3fb26fe3de57c9b463","Melissa Manchester","Midnight Blue","True",0,"female",6,"Pop",0,36718
45,338,1975,"8a545a3f86aee69e08df583fe017fb262b00ecd3","Merry Clayton","Keep Your Eye On The Sparrow","True",NULL,NULL,NULL,NULL,NULL,NULL
42,289,1975,"80afb6799d32b445871f7588afdadc46b538dced","MFSB","Sexy","True",0,"#N/A",0,"Pop",0,40818
91,53,1975,"5066693066616e108a7e2cc08311c30a21706f97","MFSB","The Zip","True",NULL,NULL,NULL,NULL,NULL,NULL
23,641,1975,NULL,"Michael Jackson","Just A Little Bit Of You","True",0,"male",10,"R&B",0,25417
54,273,1975,"a22094eb749187b09d9297301385ee4338b014a9","Michael Jackson","We're Almost There","True",0,"male",9,"R&B",0,25416
21,762,1975,"7a271e025a63a2a448dfba08d7bdf70580f93368","Michael Murphey","Carolina In The Pines","True",0,"male",7,"Pop",0,104504
3,1244,1975,"ce8d5f90d38689dd8f0d3a8894fb2f320e6c451c","Michael Murphey","Wildfire","True",2,"male",6,"Pop",0,104503
56,237,1975,NULL,"Mike Post","Manhattan Spiritual","False",NULL,NULL,NULL,NULL,NULL,NULL
10,1011,1975,"84fa4ddaf87cc9907e27fb6200dfabbe8ea4fd3c","Mike Post","The Rockford Files","True",NULL,NULL,NULL,NULL,NULL,NULL
42,272,1975,"b6660d4ca100a937f2d7274b8492cca4f9fb94e8","Millie Jackson","If Loving You Is Wrong I Don't Want To Be Right","True",2,"female",7,"R&B",3,6579570
87,28,1975,"b19d0c5d25557ece38c0afa720b556caffa80e91","Millie Jackson","Leftovers","True",2,"male",7,"R&B",3,9821469
76,82,1975,NULL,"Minnie Riperton","Inside My Love","True",5,"female",8,"R&B",0,8387
1,1341,1975,"092a3b0a7132182eb649a53ac99e0b4173091f81","Minnie Riperton","Lovin' You","True",4,"male",10,"Pop",0,6860421
6,1952,1975,"75a7d4d057de19578ba4edb2bb9eacfcd73a7ee0","Morris Albert","Feelings","True",NULL,NULL,NULL,NULL,NULL,NULL
67,121,1975,"65d6260d15b55a462a0c4abff61868a87f196e78","Narvel Felts","Reconsider Me","True",4,"male",5,"Country",0,7550302
32,830,1975,"597e3df9bbb870005a299f3d6cdfe235eb4a8475","Natalie Cole","Inseparable","True",0,"female",6,"R&B",0,961488
6,1161,1975,"b309365cec0e4234966190fda6c555a70ed71f99","Natalie Cole","This Will Be","True",0,"female",10,"Pop",0,961490
8,1516,1975,"6330ce44142506ec6a63d338cc6da6029711c09c","Nazareth","Love Hurts","True",2,"male",10,"Rock",0,5769742
34,359,1975,"9ea26a2fac015aaac7dde3e6bf2fd983453adf1f","Neil Diamond","I've Been This Way Before","True",0,"male",5,"Pop",3,15887
1,1087,1975,"b3f3a18c73314ad7402d5cd82ef739c212e51b4e","Neil Sedaka","Bad Blood","True",2,"male",6,"Pop",0,867373
27,518,1975,"b70b3c26363981df67719a4e9d85ac4e0dfab901","Neil Sedaka","That's When The Music Takes Me","True",4,"male",8,"Pop",0,6032777
22,574,1975,NULL,"Neil Sedaka","The Immigrant","True",NULL,NULL,NULL,NULL,NULL,NULL
91,29,1975,"7b0038364776117e9bd94649af1599cf74b20cb3","Nektar","Astral Man","True",0,"male",7,"Rock",0,1999433
36,384,1975,"b13277d9a1ea73b0a160c8c4ecd733eade244ec3","New Birth","Dream Merchant","True",NULL,NULL,NULL,NULL,NULL,NULL
95,14,1975,NULL,"New Birth","Granddaddy (Part 1)","False",NULL,NULL,NULL,NULL,NULL,NULL
91,46,1975,NULL,"Nigel Olsson","Only One Woman","False",0,"male",3,"Country",0,1086276
88,50,1975,NULL,"Northern Light","Minnesota","False",NULL,NULL,NULL,NULL,NULL,NULL
91,24,1975,NULL,"Odia Coates","Don't Leave Me In The Morning","False",0,"duet",4,"Pop",0,12650121
71,99,1975,NULL,"Odia Coates","Showdown","False",0,"duet",4,"Pop",0,12650121
44,313,1975,"accaa0eab1a5e982e89bf623003385f2775cbe37","Ohio Players","I Want To Be Free","True",2,"male",7,"Pop",0,44503
1,1369,1975,"24edae547e4a193d47716cac0285f1dc5b3fecaf","Ohio Players","Love Rollercoaster","True",10,"male",10,"Pop",2,1077953
33,450,1975,"01a2c4fa2143d8535e1185b7da620872f34f78a7","Ohio Players","Sweet Sticky Thing","True",8,"male",5,"Pop",0,44494
1,1161,1975,"6046b16df18413dab9b72e40c2cf151cb0100d5c","Olivia Newton-John","Have You Never Been Mellow","True",NULL,NULL,NULL,NULL,NULL,NULL
30,483,1975,NULL,"Olivia Newton-John","Let It Shine/He Ain't Heavy...He's My Brother","False",0,"female",7,"Pop",0,6536080
3,1183,1975,"3a2ef835a061821166489a0ade05fd907af8a915","Olivia Newton-John","Please Mr. Please","True",0,"female",6,"Pop",0,7753516
13,744,1975,NULL,"Olivia Newton-John","Something Better To Do","True",0,"female",7,"Pop",0,274768
6,1143,1975,"19de6cdbbcda30b9e82d2fbeabc6fd94c495b430","Orleans","Dance With Me","True",0,"male",8,"Pop",0,5509422
55,214,1975,"1dd44ca433c64451575d75a70f417e0a6c7fe459","Orleans","Let There Be Music","True",0,"male",9,"Pop",0,5509415
3,1302,1975,"e0b00ade30a3e92d460bc4701181ae2c9d98f611","Ozark Mountain Daredevils","Jackie Blue","True",0,"male",7,"Pop",0,6051815
94,17,1975,NULL,"Parliament","Chocolate City","True",0,"male",4,"R&B",10,2064165
78,63,1975,NULL,"Pat Lundi","Party Music","False",NULL,NULL,NULL,NULL,NULL,NULL
8,1060,1975,NULL,"Paul Anka with Odia Coates","I Don't Like To Sleep Alone","True",NULL,NULL,NULL,NULL,NULL,NULL
15,868,1975,NULL,"Paul Anka/Odia Coates","(I Believe) There's Nothing Stronger Than Our Love","True",NULL,NULL,NULL,NULL,NULL,NULL
7,1256,1975,"1410d7e682f5ff53fc620793bc04265e31293f7b","Paul Anka","Times Of Your Life","True",NULL,NULL,NULL,NULL,NULL,NULL
90,22,1975,"7e5c821067534623c528281a8aa8fb1e693d57cc","Paul Davis","Keep Our Love Alive","True",NULL,NULL,NULL,NULL,NULL,NULL
23,620,1975,NULL,"Paul Simon/Phoebe Snow","Gone At Last","True",0,"male",6,"Pop",0,5541770
1,1286,1975,"b82d798743c8fae13ce9ba649805a39375569222","Paul Simon","50 Ways To Leave Your Lover","True",0,"male",6,"Pop",3,5541775
60,116,1975,NULL,"Paula Webb","Please, Mr. President","False",NULL,NULL,NULL,NULL,NULL,NULL
11,1100,1975,"15f508f8e9bf84fc5908543e1293625bbe0764c1","Peoples Choice","Do It Any Way You Wanna","True",0,"male",4,"R&B",0,9743210
15,944,1975,"fa7b20c8e6d2d5d1ef23160355b71eba76ca4173","Pete Wingfield","Eighteen With A Bullet","True",7,"male",8,"R&B",2,727313
95,10,1975,"3ec3add84c486894378f97ef1d3c8359450540b8","Philly Devotions","I Just Can't Say Goodbye","True",NULL,NULL,NULL,NULL,NULL,NULL
5,1136,1975,"e5c0d444525060292a1d90a226278c9e156b6991","Phoebe Snow","Poetry Man","True",3,"female",6,"Pop",0,6671827
90,42,1975,"d9513a572c3c32def8f976915c21c468ed4a76b0","Pilot","Just A Smile","True",0,"male",8,"Pop",0,899448
5,1301,1975,"8c9a55ae6ea6e4332502ea3b1350a8929c95ba15","Pilot","Magic","True",2,"male",7,"Rock",0,279219
50,277,1975,"f1cfbc2dfbd10b44c8ce0f3d914641a3e18584f3","Poco","Keep On Tryin'","True",NULL,NULL,NULL,NULL,NULL,NULL
16,701,1975,"11d84ffa6d9038775f0254598adc9dd71a95c0f0","Polly Brown","Up In A Puff Of Smoke","True",0,"female",8,"Pop",0,11063929
63,148,1975,"abcd0ff3fe784bfbaa325b6552b04f8eda12188b","Prelude","For A Dancer","True",NULL,NULL,NULL,NULL,NULL,NULL
27,585,1975,"c1237f142430f97e69da92df5c7d8b3cd91dc185","Pure Prairie League","Amie","True",0,"male",5,"Pop",0,534412
97,4,1975,"8680ef1646b45cdb2c89995f3ee267b752c37505","Pure Prairie League","Two Lane Highway","True",0,"male",6,"Pop",0,47482
48,265,1975,NULL,"Purple Reign","This Old Man","False",NULL,NULL,NULL,NULL,NULL,NULL
12,1040,1975,"f9a23598cab9aff8f5362c34ae010ca948d4a414","Queen","Killer Queen","True",6,"male",8,"Rock",0,7185931
70,244,1975,NULL,"Quincy Jones (feat. The Brothers Johnson)","Is It Love That We're Missin'","True",NULL,NULL,NULL,NULL,NULL,NULL
95,14,1975,NULL,"Ralph Carter","When You're Young And In Love","False",NULL,NULL,NULL,NULL,NULL,NULL
50,210,1975,"89f4b5173b9eec6799c29ef057f188f651969446","Ramsey Lewis And Earth, Wind & Fire","Hot Dawgit","True",NULL,NULL,NULL,NULL,NULL,NULL
44,264,1975,"4d5010d9f6e2fb80f800ace3f41c4f811b219ecc","Ramsey Lewis And Earth, Wind & Fire","Sun Goddess","True",NULL,NULL,NULL,NULL,NULL,NULL
92,26,1975,NULL,"Randy Edelman","Everybody Wants To Find A Bluebird","False",NULL,NULL,NULL,NULL,NULL,NULL
91,21,1975,NULL,"Ray Charles","Living For The City","False",NULL,NULL,NULL,NULL,NULL,NULL
68,98,1975,"042518fbb37c4c12540661c4e0a5af21c4e1c93a","Ray Stevens","Indian Love Call","True",5,"male",6,"Pop",0,6027664
14,970,1975,"ca3f800099366e98672fbb416d36a6dc12e28672","Ray Stevens","Misty","True",NULL,NULL,NULL,NULL,NULL,NULL
92,18,1975,NULL,"Reparata","Shoes","False",NULL,NULL,NULL,NULL,NULL,NULL
1,1384,1975,"285b23eee773128671daa6bd43a2f506624d7931","Rhythm Heritage","Theme From S.W.A.T.","True",0,"#N/A",0,"R&B",0,5710078
94,19,1975,"523c2e2f448813dd4bd8d3b9b52e82f0b44f994b","Rick Derringer","Hang On Sloopy","True",NULL,NULL,NULL,NULL,NULL,NULL
31,346,1975,NULL,"Ringo Starr","It's All Down To Goodnight Vienna/Oo-Wee","False",NULL,NULL,NULL,NULL,NULL,NULL
3,1001,1975,NULL,"Ringo Starr","No No Song/snookeroo","True",0,"male",5,"Pop",4,52876
76,65,1975,"7492b336e880002ad4878cd748e90a708c046593","Roberta Flack","Feelin' That Glow","True",0,"female",5,"R&B",0,5164975
58,217,1975,"c439e993211cf5bc0c7da7b1b9821528ebce79cd","Rod Stewart","Sailing","True",0,"male",7,"Rock",2,6454535
68,157,1975,NULL,"Roger Daltrey","Come And Get Your Love","False",NULL,NULL,NULL,NULL,NULL,NULL
19,825,1975,"31561958ae68563993755b18d83c40b37041a154","Roger Whittaker","The Last Farewell","True",NULL,NULL,NULL,NULL,NULL,NULL
81,49,1975,NULL,"Ron Banks And The Dramatics","(I'm Going By) The Stars In Your Eyes","True",4,"male",7,"R&B",0,107359
47,356,1975,NULL,"Ron Banks And The Dramatics","Me And Mrs. Jones","False",NULL,NULL,NULL,NULL,NULL,NULL
30,713,1975,"e731b49d202aeaa2796155ba2352588c070295ae","Roxy Music","Love Is The Drug","True",0,"male",6,"Pop",0,49505
10,814,1975,NULL,"Rufus Featuring Chaka Khan","Once You Get Started","True",3,"duet",7,"Pop",0,49628
48,240,1975,NULL,"Rufus Featuring Chaka Khan","Please Pardon Me (You Remind Me Of A Friend)","True",NULL,NULL,NULL,NULL,NULL,NULL
82,53,1975,"f8dd659564ccaa6383fb2f7afea32c3754397f02","Rusty Wier","Don't It Make You Wanna Dance?","True",0,"male",5,"Country",0,1118588
54,213,1975,NULL,"Sam Neely","I Fought The Law","False",NULL,NULL,NULL,NULL,NULL,NULL
5,1201,1975,"bdde606f0e725a24a2837455edece37366d9f1ed","Sammy Johns","Chevy Van","True",4,"male",6,"Country",0,9035755
52,237,1975,"f498907f5aa0253724de722f8403141e54c5ad60","Sammy Johns","Rag Doll","True",0,"male",6,"Country",0,198351
18,909,1975,"3d4f838cf7200b4b914324bd627a5519fcc2d0d5","Seals & Crofts","I'll Play For You","True",4,"male",5,"Pop",0,50499
55,270,1975,"c58b6ee762323cadf2ef943eeb74343b748daec7","Sha Na Na","(Just Like) Romeo And Juliet","True",NULL,NULL,NULL,NULL,NULL,NULL
42,436,1975,"d9d0afa998236b0bb26cf6486c1d4e9676a37e6d","Sharon Paige and Harold Melvin And The Blue Notes","Hope That We Can Be Together Soon","True",0,"duet",7,"Pop",0,40569
91,18,1975,"3f76ce75753e783702ec8ab60a0d4e30383356b7","Shirley And Company","Cry Cry Cry","True",NULL,NULL,NULL,NULL,NULL,NULL
12,892,1975,"4df3199af4636c54299dadc7603937c534dec354","Shirley And Company","Shame, Shame, Shame","True",NULL,NULL,NULL,NULL,NULL,NULL
94,11,1975,NULL,"Shirley Brown","It Ain't No Fun","True",3,"female",8,"R&B",4,741094
91,29,1975,"0eba4919417156951017b17a3539e09c1a2c63c4","Shirley Caesar","No Charge","True",0,"female",8,"CCM",6,14791349
1,1274,1975,"d10f20fd89b4f957c9030d4a20fc1620ac9acb6b","Silver Convention","Fly, Robin, Fly","True",NULL,NULL,NULL,NULL,NULL,NULL
9,931,1975,"53c57720cb6ad93c8a06c6aa490393189600bfdc","Simon & Garfunkel","My Little Town","True",0,"male",6,"Pop",0,144595
92,30,1975,"d647158e6362cc40bae6d6da0816b76e3dbd3299","Sister Sledge","Love Don't You Go Through No Changes On Me","True",0,"female",5,"R&B",0,7404285
52,339,1975,"047fe656eff842dd00fc6a185cfbfeb3e8271237","Sly Stone","I Get High On You","True",0,"male",7,"R&B",0,2304313
26,579,1975,"47e1aa1e5c894b0b8e6ab6489133995ed4837ea1","Smokey Robinson","Baby That's Backatcha","True",5,"male",8,"R&B",0,102167
36,593,1975,NULL,"Smokey Robinson","The Agony And The Ecstasy","True",6,"male",8,"R&B",0,102166
96,13,1975,NULL,"Smokey","If You Think You Know How To Love Me","True",0,"male",5,"Pop",2,1069214
96,7,1975,NULL,"Solomon Burke","You And Your Baby Blues","False",0,"male",7,"R&B",0,8998179
75,99,1975,"219b4aa933a352cb654b6d06660fe91f396b7887","Soul Train Gang","Soul Train ""75""","False",0,"#N/A",0,"Dance",0,7733447
61,223,1975,"c99da8bfc7007925f0e681a98f3e33d09c1053e2","South Shore Commission","Free Man","True",NULL,NULL,NULL,NULL,NULL,NULL
85,45,1975,NULL,"Stark & McBrien","Isn't It Lonely Together","False",NULL,NULL,NULL,NULL,NULL,NULL
37,357,1975,"319ece32218b1637ba6ecec025153aee4f07ead0","Steely Dan","Black Friday","True",0,"male",7,"Pop",0,52966
84,41,1975,"fc0a3ad6d82f0156334ce49d3f04c44a1321dd3b","Stephen Stills","Turn Back The Pages","True",0,"male",5,"Folk",0,7258441
88,26,1975,NULL,"Styx","You Need Love","True",0,"male",8,"Rock",0,225089
87,55,1975,NULL,"Sugarloaf/Jerry Corbetta","Stars In My Eyes","False",NULL,NULL,NULL,NULL,NULL,NULL
35,420,1975,"a234adda3b6f52caf58590cb5f31952dafd4b3b2","Supertramp","Bloody Well Right","True",0,"male",6,"Rock",0,419675
90,27,1975,"3be10afaa30b24691193efd229cc0bc835b2f8bb","Susan Jacks","You're A Part Of Me","False",NULL,NULL,NULL,NULL,NULL,NULL
14,912,1975,NULL,"Sweet Sensation","Sad Sweet Dreamer","False",NULL,NULL,NULL,NULL,NULL,NULL
5,1584,1975,"a6509606d9a5b98d9fe95b2c32209ad17277701f","Sweet","Ballroom Blitz","True",0,"male",8,"Pop",7,7797793
5,1123,1975,"edcb1359959bc8c7e6f6ca0aa93fb3b70d75a6a1","Sweet","Fox On The Run","True",0,"male",8,"Pop",0,54226
48,250,1975,"5f03d72fb8f65835d147130f68748e27c28d9a09","Syl Johnson","Take Me To The River","True",NULL,NULL,NULL,NULL,NULL,NULL
54,233,1975,"fdf2b8a7150342a2635d81c784a0d20451625374","T.G. Sheppard","Devil In The Bottle","True",0,"male",5,"Country",6,15460486
95,11,1975,"e3bf0d40c544e1f914ef33b8b698879bdda0c769","T.G. Sheppard","Tryin' To Beat The Morning Home","True",NULL,NULL,NULL,NULL,NULL,NULL
60,297,1975,NULL,"Tamiko Jones","Touch Me Baby (reaching Out For Your Love)","False",NULL,NULL,NULL,NULL,NULL,NULL
37,387,1975,"f888664e6b1429223226ea00a715a7a7bd0d84ed","Tanya Tucker","Lizzie And The Rainman","True",0,"female",5,"Country",0,5791151
52,197,1975,NULL,"Tavares","Free Ride","True",NULL,NULL,NULL,NULL,NULL,NULL
10,1181,1975,"4a66e2123e77ebc690609b818df3320cbd607f18","Tavares","It Only Takes A Minute","True",0,"male",7,"Pop",2,5788041
25,559,1975,NULL,"Tavares","Remember What I Told You To Forget/My Ship","True",4,"male",7,"Pop",0,5788011
100,1,1975,NULL,"The 21st Century","Remember The Rain?","False",NULL,NULL,NULL,NULL,NULL,NULL
1,1661,1975,"a4fbbf57dbc6df3c901e6d4aed750cbda3da7686","The 4 Seasons","December, 1963 (Oh, What a Night)","True",5,"male",8,"Pop",0,7762862
3,1309,1975,"3f8e5eeeec18c798a6636eb0dba96a379dc0780e","The 4 Seasons","Who Loves You","True",NULL,NULL,NULL,NULL,NULL,NULL
67,91,1975,NULL,"The Allman Brothers Band","Nevertheless/Louisiana Lou And Three Card Monty John","False",NULL,NULL,NULL,NULL,NULL,NULL
70,101,1975,NULL,"The Blackbyrds","Flyin' High","True",0,"male",6,"R&B",0,844516
6,1165,1975,NULL,"The Blackbyrds","Walking In Rhythm","True",0,"male",8,"Pop",0,1077951
58,192,1975,"3c4fc6d65f8931a391bed08cd3f867b1d4197bc7","The Brecker Brothers","Sneakin' Up Behind You","True",NULL,NULL,NULL,NULL,NULL,NULL
56,271,1975,"9991734483d288dcd8cc2c4c4e356d8539b6588e","The Charlie Daniels Band","Long Haired Country Boy","True",NULL,NULL,NULL,NULL,NULL,NULL
29,494,1975,"73e85c4359f417efbeee3b7b9dbee806922cc161","The Charlie Daniels Band","The South's Gonna Do It","True",0,"male",7,"Country",2,2172619
94,12,1975,NULL,"The Chi-lites","It's Time For Love","False",NULL,NULL,NULL,NULL,NULL,NULL
78,91,1975,NULL,"The Chi-lites","Toby/that's How Long","True",NULL,NULL,NULL,NULL,NULL,NULL
91,28,1975,NULL,"The Choice Four","When You're Young And In Love","False",NULL,NULL,NULL,NULL,NULL,NULL
60,117,1975,"dd0a540db740aed0529e2d603f5511559471954c","The Doobie Brothers","I Cheat The Hangman","True",0,"male",6,"Rock",0,16363
40,299,1975,"6b93c89cbc8a615fe2983828fdc79e3053501619","The Doobie Brothers","Sweet Maxine","True",2,"male",7,"Rock",0,16369
11,800,1975,"7d249093e7a192c053f9509ebad897c54be56339","The Doobie Brothers","Take Me In Your Arms (Rock Me)","True",0,"male",8,"Rock",0,16364
55,359,1975,NULL,"The Eleventh Hour","Hollywood Hot","False",NULL,NULL,NULL,NULL,NULL,NULL
1,1654,1975,"none","The Elton John Band","Philadelphia Freedom","True",NULL,NULL,NULL,NULL,NULL,NULL
79,58,1975,"97be6824c1c8f8cbfd8821faa111b2a82917a840","The Goodies","The Funky Gibbon","False",NULL,NULL,NULL,NULL,NULL,NULL
71,192,1975,NULL,"The Grass Roots","Mamacita","False",NULL,NULL,NULL,NULL,NULL,NULL
81,71,1975,"daaec1dc1bb74aa6cff53a2a4719f87b3785ee16","The Grateful Dead","The Music Never Stopped","True",0,"male",7,"Rock",0,20526
71,79,1975,"5a7dd80b5f9ba25b0ea09f6787cae571c5ea2aca","The Hollies","Another Night","True",NULL,NULL,NULL,NULL,NULL,NULL
85,27,1975,"2c353352df6660be5013d5cf827bb7c7bf34a98d","The Hollies","Sandy","True",NULL,NULL,NULL,NULL,NULL,NULL
57,169,1975,NULL,"The Hudson Brothers","Lonely School Year","False",NULL,NULL,NULL,NULL,NULL,NULL
26,553,1975,NULL,"The Hudson Brothers","Rendezvous","False",NULL,NULL,NULL,NULL,NULL,NULL
62,133,1975,"da49339f35b4beb9d806c1ba1569d7287c6fca26","The Hues Corporation","Love Corporation","True",0,"male",8,"R&B",3,9059081
75,78,1975,"b5cba776def0a1bc8425b41f7ca0e3f97aea975d","The Impressions","Same Thing It Took","True",0,"male",7,"R&B",0,6985045
68,168,1975,"985935fe402f8c465748760fa8995bd3f5e38f88","The Impressions","Sooner Or Later","True",0,"male",7,"R&B",0,6985022
